"Ano,Bimestre,Funcao,Subfuncao,Despesas_Empenhadas_Bimestre,Despesas_Liquidadas_Bimestre"
"2022,1º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,71994.0,37059.38"
"2022,1º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,143593.81,111031.81"
"2022,1º Bimestre,CULTURA,DIFUSÃO CULTURAL,7889664.79,3737305.14"
"2022,1º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS COLETIVOS E DIFUSOS,119090.62,43389.75"
"2022,1º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,20504070.02,18978000.13"
"2022,1º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,1030133.23,103561.91"
"2022,1º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,290.0,290.0"
"2022,1º Bimestre,URBANISMO,DIFUSÃO CULTURAL,0.0,0.0"
"2022,1º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,53949381.6,12858613.26"
"2022,1º Bimestre,URBANISMO,SERVIÇOS URBANOS,26074987.97,2274129.88"
"2022,1º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,129879046.79,15159068.0"
"2022,1º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,1º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,16531110.59,2112823.11"
"2022,1º Bimestre,HABITAÇÃO,INFRA ESTRUTURA URBANA,0.0,0.0"
"2022,1º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,2808037.42,2750000.0"
"2022,1º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,67350951.78,30472634.39"
"2022,1º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,1º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,15796212.24,12005708.26"
"2022,1º Bimestre,GESTÃO AMBIENTAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,1º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,3934.14,3934.14"
"2022,1º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,898000.0,898000.0"
"2022,1º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,11853331.12,1520972.83"
"2022,1º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,8473856.53,1841409.89"
"2022,1º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,26515745.23,1841409.89"
"2022,1º Bimestre,CIÊNCIA E TECNOLOGIA,DESENVOLVIMENTO TECNOLOGICO E ENGENHAI,0.0,0.0"
"2022,1º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2022,1º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,5268342.01,5341184.14"
"2022,1º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,997.5,0.0"
"2022,1º Bimestre,COMÉRCIO E SERVIÇOS,ALIMENTAÇÃO E NUTRIÇÃO,3273018.71,53744.29"
"2022,1º Bimestre,COMÉRCIO E SERVIÇOS,PROMOÇÃO COMERCIAL,0.0,0.0"
"2022,1º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,31710914.48,11192186.06"
"2022,1º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,250400.19,0.0"
"2022,1º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,7581519.12,6216094.16"
"2022,1º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,141777.7,9224.9"
"2022,1º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,97.4,97.4"
"2022,1º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,1110117.19,58006.38"
"2022,1º Bimestre,DESPORTO E LAZER,LAZER,15327.0,0.0"
"2022,1º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,31142795.57,31142795.57"
"2022,1º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,11878653.06,11878653.06"
"2022,1º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,29913123.48,16514090.95"
"2022,2º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,17482591.9,16194754.21"
"2022,2º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,196884.03,196884.03"
"2022,2º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,2750000.0,2750000.0"
"2022,2º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4628000.0,4628000.0"
"2022,2º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2022,2º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,74872108.97,67839369.34"
"2022,2º Bimestre,ADMINISTRAÇÃO,CONTROLE INTERNO,462529.74,462529.74"
"2022,2º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,5350394.06,5350394.06"
"2022,2º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,138000.0,138000.0"
"2022,2º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,998500.0,998500.0"
"2022,2º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,3140416.67,3140416.67"
"2022,2º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,48000.0,48000.0"
"2022,2º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,18635848.4,18610848.4"
"2022,2º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1048000.0,1048000.0"
"2022,2º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2022,2º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,0.0,0.0"
"2022,2º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,55000.0,55000.0"
"2022,2º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,0.0,0.0"
"2022,2º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2114045.63,621113.86"
"2022,2º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,2º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,4290012.0,4236708.0"
"2022,2º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,31253.86,1433.0"
"2022,2º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,10730961.4,8339229.92"
"2022,2º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,25981090.63,19957343.36"
"2022,2º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,303383084.83,303014720.82"
"2022,2º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA COMPLEMENTAR,867699.3,867699.3"
"2022,2º Bimestre,SAÚDE,ATENÇÃO BÁSICA,140779056.21,119463685.6"
"2022,2º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,298734143.37,242002196.28"
"2022,2º Bimestre,SAÚDE,VIGILANCIA SANITARIA,3792541.07,2421805.41"
"2022,2º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1876977.62,1759094.96"
"2022,2º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,190484.96,190484.96"
"2022,2º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2022,2º Bimestre,TRABALHO,FOMENTO AO TRABALHO,10063.21,10063.21"
"2022,2º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,148769922.16,124590822.88"
"2022,2º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,962410046.34,73096747.38"
"2022,2º Bimestre,EDUCAÇÃO,EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0"
"2022,2º Bimestre,EDUCAÇÃO,EDUCAÇÃO ESPECIAL,8987751.01,8987751.01"
"2022,2º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6584300.6,5549384.32"
"2022,2º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,2º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,71994.0,37059.38"
"2022,2º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,143593.81,111031.81"
"2022,2º Bimestre,CULTURA,DIFUSÃO CULTURAL,7889664.79,3737305.14"
"2022,2º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS COLETIVOS E DIFUSOS,119090.62,43389.75"
"2022,2º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,20504070.02,18978000.13"
"2022,2º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,1030133.23,103561.91"
"2022,2º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,290.0,290.0"
"2022,2º Bimestre,URBANISMO,DIFUSÃO CULTURAL,0.0,0.0"
"2022,2º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,53949381.6,12858613.26"
"2022,2º Bimestre,URBANISMO,SERVIÇOS URBANOS,26074987.97,2274129.88"
"2022,2º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,129879046.79,15159068.0"
"2022,2º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,2º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,16531110.59,2112823.11"
"2022,2º Bimestre,HABITAÇÃO,INFRA ESTRUTURA URBANA,0.0,0.0"
"2022,2º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,2808037.42,2750000.0"
"2022,2º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,67350951.78,30472634.39"
"2022,2º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,2º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,15796212.24,12005708.26"
"2022,2º Bimestre,GESTÃO AMBIENTAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,2º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,3934.14,3934.14"
"2022,2º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,898000.0,898000.0"
"2022,2º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,11853331.12,1520972.83"
"2022,2º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,8473856.53,1841409.89"
"2022,2º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,26515745.23,1841409.89"
"2022,2º Bimestre,CIÊNCIA E TECNOLOGIA,DESENVOLVIMENTO TECNOLOGICO E ENGENHAI,0.0,0.0"
"2022,2º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2022,2º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,5268342.01,5341184.14"
"2022,2º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,997.5,0.0"
"2022,2º Bimestre,COMÉRCIO E SERVIÇOS,ALIMENTAÇÃO E NUTRIÇÃO,3273018.71,53744.29"
"2022,2º Bimestre,COMÉRCIO E SERVIÇOS,PROMOÇÃO COMERCIAL,0.0,0.0"
"2022,2º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,31710914.48,11192186.06"
"2022,2º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,250400.19,0.0"
"2022,2º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,7581519.12,6216094.16"
"2022,2º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,141777.7,9224.9"
"2022,2º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,97.4,97.4"
"2022,2º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,1110117.19,58006.38"
"2022,2º Bimestre,DESPORTO E LAZER,LAZER,15327.0,0.0"
"2022,2º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,31142795.57,31142795.57"
"2022,2º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,11878653.06,11878653.06"
"2022,2º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,29913123.48,16514090.95"
"2022,3º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,17482591.9,16194754.21"
"2022,3º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,196884.03,196884.03"
"2022,3º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,2750000.0,2750000.0"
"2022,3º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4628000.0,4628000.0"
"2022,3º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2022,3º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,74872108.97,67839369.34"
"2022,3º Bimestre,ADMINISTRAÇÃO,CONTROLE INTERNO,462529.74,462529.74"
"2022,3º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,5350394.06,5350394.06"
"2022,3º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,138000.0,138000.0"
"2022,3º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,998500.0,998500.0"
"2022,3º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,3140416.67,3140416.67"
"2022,3º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,48000.0,48000.0"
"2022,3º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,18635848.4,18610848.4"
"2022,3º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1048000.0,1048000.0"
"2022,3º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2022,3º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,0.0,0.0"
"2022,3º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,55000.0,55000.0"
"2022,3º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,0.0,0.0"
"2022,3º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2114045.63,621113.86"
"2022,3º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,4290012.0,4236708.0"
"2022,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,31253.86,1433.0"
"2022,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,10730961.4,8339229.92"
"2022,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,25981090.63,19957343.36"
"2022,3º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,303383084.83,303014720.82"
"2022,3º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA COMPLEMENTAR,867699.3,867699.3"
"2022,3º Bimestre,SAÚDE,ATENÇÃO BÁSICA,140779056.21,119463685.6"
"2022,3º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,298734143.37,242002196.28"
"2022,3º Bimestre,SAÚDE,VIGILANCIA SANITARIA,3792541.07,2421805.41"
"2022,3º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1876977.62,1759094.96"
"2022,3º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,190484.96,190484.96"
"2022,3º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2022,3º Bimestre,TRABALHO,FOMENTO AO TRABALHO,10063.21,10063.21"
"2022,3º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,148769922.16,124590822.88"
"2022,3º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,962410046.34,73096747.38"
"2022,3º Bimestre,EDUCAÇÃO,EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0"
"2022,3º Bimestre,EDUCAÇÃO,EDUCAÇÃO ESPECIAL,8987751.01,8987751.01"
"2022,3º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6584300.6,5549384.32"
"2022,3º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,3º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,71994.0,37059.38"
"2022,3º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,143593.81,111031.81"
"2022,3º Bimestre,CULTURA,DIFUSÃO CULTURAL,7889664.79,3737305.14"
"2022,3º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS COLETIVOS E DIFUSOS,119090.62,43389.75"
"2022,3º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,20504070.02,18978000.13"
"2022,3º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,1030133.23,103561.91"
"2022,3º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,290.0,290.0"
"2022,3º Bimestre,URBANISMO,DIFUSÃO CULTURAL,0.0,0.0"
"2022,3º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,53949381.6,12858613.26"
"2022,3º Bimestre,URBANISMO,SERVIÇOS URBANOS,26074987.97,2274129.88"
"2022,3º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,129879046.79,15159068.0"
"2022,3º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,3º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,16531110.59,2112823.11"
"2022,3º Bimestre,HABITAÇÃO,INFRA ESTRUTURA URBANA,0.0,0.0"
"2022,3º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,2808037.42,2750000.0"
"2022,3º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,67350951.78,30472634.39"
"2022,3º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,3º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,15796212.24,12005708.26"
"2022,3º Bimestre,GESTÃO AMBIENTAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,3º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,3934.14,3934.14"
"2022,3º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,898000.0,898000.0"
"2022,3º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,11853331.12,1520972.83"
"2022,3º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,8473856.53,1841409.89"
"2022,3º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,26515745.23,1841409.89"
"2022,3º Bimestre,CIÊNCIA E TECNOLOGIA,DESENVOLVIMENTO TECNOLOGICO E ENGENHAI,0.0,0.0"
"2022,3º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2022,3º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,5268342.01,5341184.14"
"2022,3º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,997.5,0.0"
"2022,3º Bimestre,COMÉRCIO E SERVIÇOS,ALIMENTAÇÃO E NUTRIÇÃO,3273018.71,53744.29"
"2022,3º Bimestre,COMÉRCIO E SERVIÇOS,PROMOÇÃO COMERCIAL,0.0,0.0"
"2022,3º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,31710914.48,11192186.06"
"2022,3º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,250400.19,0.0"
"2022,3º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,7581519.12,6216094.16"
"2022,3º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,141777.7,9224.9"
"2022,3º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,97.4,97.4"
"2022,3º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,1110117.19,58006.38"
"2022,3º Bimestre,DESPORTO E LAZER,LAZER,15327.0,0.0"
"2022,3º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,31142795.57,31142795.57"
"2022,3º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,11878653.06,11878653.06"
"2022,3º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,29913123.48,16514090.95"
"2022,4º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,16184642.57,17482591.9"
"2022,4º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,239339.22,239339.22"
"2022,4º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1859753.11,1859753.11"
"2022,4º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4111000.0,4111000.0"
"2022,4º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2022,4º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,66697771.69,57858994.4"
"2022,4º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,2613000.0,2613000.0"
"2022,4º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,138808.0,138808.0"
"2022,4º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,992110.0,992110.0"
"2022,4º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,3632000.0,3632000.0"
"2022,4º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,17000.0,17000.0"
"2022,4º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,15707471.9,15518471.9"
"2022,4º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,583000.0,583000.0"
"2022,4º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2022,4º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,26000.0,26000.0"
"2022,4º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2022,4º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,22000.0,22000.0"
"2022,4º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2977461.38,2977461.38"
"2022,4º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2022,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,0.0,0.0"
"2022,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,43000.0,43000.0"
"2022,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,3504369.31,3504369.31"
"2022,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,16862594.31,16862594.31"
"2022,4º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,113735408.18,113563929.71"
"2022,4º Bimestre,SAÚDE,ATENÇÃO BÁSICA,108165215.75,101383246.8"
"2022,4º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,160306678.95,143525869.2"
"2022,4º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1831649.32,1814214.76"
"2022,4º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1621045.36,1614214.76"
"2022,4º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,628288.63,470496.38"
"2022,4º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2022,4º Bimestre,TRABALHO,FOMENTO AO TRABALHO,77582.86,40573.38"
"2022,4º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,192761124.24,171052992.74"
"2022,4º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,49314373.47,45557761.66"
"2022,4º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,8288039.53,7264796.77"
"2022,4º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,20109.9,20109.9"
"2022,4º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,4973.13,4973.13"
"2022,4º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,998158.73,998158.73"
"2022,4º Bimestre,CULTURA,DIFUSÃO CULTURAL,35525.94,35525.94"
"2022,4º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,5525.94,5525.94"
"2022,4º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,16234320.07,15177261.53"
"2022,4º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,809141.96,809141.96"
"2022,4º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,7011.293,7011.293"
"2022,4º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,28292586.43,28292586.43"
"2022,4º Bimestre,URBANISMO,SERVIÇOS URBANOS,94105577.47,94105577.47"
"2022,4º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,60016518.55,60016518.55"
"2022,4º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2022,4º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,0.0,0.0"
"2022,4º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,1721450.0,1721450.0"
"2022,4º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,13821800.97,13821800.97"
"2022,4º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
